Mean_Acc1298_Mean_Mem40_Rolloff numeric,Mean_Acc1298_Mean_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_MFCC_11 numeric,Mean_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Mean_Mem40_Centroid numeric,Std_Acc1298_Mean_Mem40_MFCC_10 numeric,Std_Acc1298_Mean_Mem40_MFCC_8 numeric,Std_Acc1298_Mean_Mem40_MFCC_12 numeric,Std_Acc1298_Mean_Mem40_MFCC_0 numeric,Mean_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_10 numeric,Std_Acc1298_Std_Mem40_MFCC_11 numeric,Std_Acc1298_Mean_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_1 numeric,Std_Acc1298_Std_Mem40_MFCC_8 numeric,Mean_Acc1298_Mean_Mem40_Flux numeric,Std_Acc1298_Mean_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_6 numeric,Mean_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_12 numeric,Std_Acc1298_Std_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_5 numeric,Std_Acc1298_Mean_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_2 numeric,Std_Acc1298_Mean_Mem40_MFCC_6 numeric,Std_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Std_Mem40_MFCC_9 numeric,Mean_Acc1298_Std_Mem40_MFCC_4 numeric,BHSUM3 numeric,Std_Acc1298_Std_Mem40_MFCC_2 numeric,Std_Acc1298_Std_Mem40_MFCC_3 numeric,BH_LowPeakAmp numeric,Std_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Mean_Mem40_MFCC_3 numeric,Mean_Acc1298_Mean_Mem40_MFCC_4 numeric,Mean_Acc1298_Std_Mem40_MFCC_7 numeric,BH_HighPeakAmp numeric,BHSUM1 numeric,Mean_Acc1298_Std_Mem40_MFCC_12 numeric,Mean_Acc1298_Std_Mem40_MFCC_3 numeric,Mean_Acc1298_Std_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_Centroid numeric,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive 
0.325387,-68.268806,0.154222,3.463623,0.133877,0.145073,0.151401,0.188222,2.386306,0.124077,0.098846,0.091893,0.240346,0.537758,0.08158,0.097055,0.224305,0.130818,0.12493,0.166672,0.276532,0.050498,0.105163,0.220028,0.379086,0.353533,0.558472,0.274432,0.612293,0.728113,1.121843,0.503212,0.4168,0.31826,0.014879,0.05957,0.502341,0.337017,0.870778,0.208767,0.119513,0.554272,1.240323,6.671666,0.038263,0,0,0,0,0,1
0.151699,-71.537423,0.150772,4.569557,0.060728,0.141138,0.229722,0.170732,3.175582,0.067438,0.077882,0.095407,0.210019,0.382038,0.103691,0.095764,0.198361,0.0944,0.141146,0.093102,0.207137,0.037744,0.082264,0.265742,0.308779,0.401002,0.634598,0.208239,0.61974,0.616045,1.120215,0.766466,0.38556,0.194945,0.153827,0.072544,0.452867,0.301721,0.635386,0.080904,0.343781,0.494859,1.085709,5.832003,0.022343,1,0,0,0,0,1
0.244333,-66.508272,0.242969,4.213296,0.10152,0.227186,0.220439,0.233346,2.027619,0.092606,0.072316,0.086347,0.284305,0.315186,0.093051,0.09269,0.203979,0.139581,0.083166,0.126229,0.252098,0.042364,0.076591,0.139384,0.266276,0.293856,0.542599,0.238224,0.435192,0.536638,0.838215,0.365776,0.254323,0.205646,0.141854,0.066461,0.47091,0.715445,0.650793,0.016314,0.103104,0.519254,1.117365,4.29293,0.036334,0,0,0,0,0,1
0.107128,-71.939959,0.197455,6.32713,0.043511,0.274875,0.242307,0.161415,2.747723,0.033232,0.118797,0.092125,0.202097,0.519896,0.100401,0.090726,0.272836,0.099517,0.121684,0.099333,0.145683,0.028472,0.064043,0.223078,0.305383,0.375914,0.543543,0.263264,0.781466,0.750352,0.93134,0.52554,0.26541,0.180535,0.044831,0.077536,0.38372,0.117224,0.605626,0,0.138391,0.500805,1.070614,4.69691,0.020397,0,0,1,0,1,1
0.31292,-69.077208,0.176956,2.639976,0.092565,0.192332,0.235174,0.175724,2.361893,0.084952,0.105026,0.095775,0.211859,0.406592,0.090132,0.085962,0.220972,0.119625,0.085782,0.102217,0.281762,0.035017,0.083248,0.186199,0.199635,0.407856,0.626683,0.265587,0.579488,0.585403,0.95629,0.832237,0.252498,0.246138,0.312616,0.077664,0.411554,0.255043,0.647529,0.034558,0.481622,0.511172,1.078498,5.498476,0.026462,0,0,0,0,0,1
0.249215,-69.161298,0.190969,4.044207,0.066195,0.203093,0.15944,0.162963,2.102253,0.061662,0.106131,0.113059,0.282903,0.355436,0.106442,0.095474,0.244692,0.145434,0.088716,0.133551,0.269201,0.030677,0.081495,0.176317,0.242432,0.421028,0.577433,0.245582,0.634904,0.555029,0.978868,0.386514,0.36741,0.27393,0.062078,0.080235,0.497668,0.854018,0.729334,0.038372,0.211575,0.48829,1.247676,6.725019,0.022622,1,0,0,0,0,1
0.249803,-74.543331,0.096737,4.228762,0.039839,0.070525,0.125591,0.108203,4.656899,0.045261,0.043098,0.044086,0.148686,0.406614,0.062617,0.086075,0.107227,0.080016,0.058065,0.074983,0.367799,0.023905,0.056569,0.08766,0.100599,0.073724,0.289551,0.099655,0.744053,0.371945,0.398908,1.195642,0.084178,0.14753,0.294916,0.047971,0.319484,0.836521,0.383447,0.546208,0.369079,0.396909,0.557833,6.301949,0.015158,1,0,0,0,0,1
0.080756,-73.486406,0.637871,7.845914,0.046869,0.525709,0.611471,0.671418,3.658667,0.015721,0.187178,0.169512,0.576923,0.435429,0.156413,0.073406,0.548353,0.127566,0.109593,0.114765,0.037363,0.02675,0.248237,0.146155,0.374733,0.562576,0.537926,0.386291,1.224154,0.430236,0.497723,1.140646,0.213808,0.148254,0.091379,0.063667,0.417075,0.437562,0.417842,0.085004,0.262402,0.488217,0.494194,3.146405,0.019227,0,0,1,1,1,0
0.086414,-78.059109,0.305699,5.621746,0.040085,0.223032,0.250112,0.211704,4.789096,0.037389,0.119516,0.109664,0.361801,0.596422,0.135578,0.081994,0.252165,0.181135,0.152238,0.180087,0.125881,0.036197,0.11042,0.333115,0.37649,0.611055,0.833125,0.280624,1.061585,0.516501,0.866501,0.625002,0.330237,0.38285,0.074931,0.078652,0.836152,0.583426,0.558787,0.024563,0.49939,0.431313,1.083726,5.926856,0.020073,0,0,1,1,1,0
0.194779,-78.10209,0.374384,5.130189,0.088597,0.26952,0.466472,0.383937,4.41978,0.036337,0.102073,0.153427,0.339998,0.316823,0.173064,0.081021,0.583547,0.121227,0.147802,0.144869,0.080756,0.02287,0.133456,0.186118,0.377614,0.434448,0.569527,0.462969,0.686331,0.675773,0.794322,0.837922,0.202201,0.255193,0.033073,0.047385,0.692048,-0.468024,0.61215,0.04571,0.157624,0.534238,0.973865,5.333882,0.02792,0,0,1,0,1,0
0.333477,-63.441034,0.18066,4.320126,0.104071,0.215539,0.106728,0.122252,1.227223,0.089746,0.068108,0.067838,0.166206,0.226537,0.060981,0.09354,0.177327,0.066144,0.059751,0.079111,0.292401,0.018052,0.045097,0.077606,0.160026,0.130853,0.329828,0.113516,0.294263,0.420454,0.616406,1.952084,0.158279,0.139728,1.510425,0.033675,0.233534,0.58209,0.456068,0.313855,1.638229,0.4059,0.710095,4.801862,0.013382,1,1,0,0,0,0
0.484238,-74.269998,0.192457,2.010431,0.118839,0.217617,0.17481,0.150415,5.844567,0.107317,0.124576,0.120041,0.166667,0.60442,0.113606,0.123137,0.187553,0.10653,0.104325,0.14313,0.331465,0.05967,0.095983,0.237358,0.245601,0.425232,0.792157,0.365417,1.030441,0.450424,0.80927,1.842677,0.271203,0.238419,0.838998,0.058314,0.533265,1.270624,0.482825,0.849094,0.993583,0.400854,1.042217,9.395944,0.07953,0,1,0,0,1,0
0.226548,-68.463418,0.231435,3.08694,0.06488,0.160039,0.141832,0.187729,3.435518,0.048445,0.076068,0.065026,0.191792,0.248296,0.070084,0.085003,0.168521,0.105381,0.094726,0.1043,0.238844,0.023693,0.0744,0.198395,0.3031,0.356361,0.566537,0.283414,0.474733,0.501192,0.812374,0.655636,0.194667,0.240672,0.143526,0.088073,0.452784,0.506494,0.528093,0,0.509343,0.499474,0.839978,5.835079,0.017815,0,0,0,0,1,1
0.15859,-68.01072,0.239914,4.642338,0.074872,0.243459,0.462816,0.22001,3.566675,0.06358,0.126977,0.101109,0.339569,0.357251,0.213784,0.092338,0.40442,0.120762,0.204264,0.148103,0.161764,0.030824,0.066312,0.157835,0.572882,0.447696,0.933445,0.399678,0.882141,0.652815,0.713689,2.185176,0.326672,0.257393,0.634579,0.062463,0.59469,0.943812,0.606197,1.232933,0.952242,0.469252,0.908446,4.931502,0.022277,0,1,1,0,0,0
0.082688,-72.577129,0.195453,8.404411,0.047277,0.214196,0.198249,0.177951,2.631576,0.015808,0.081515,0.078474,0.226529,0.445142,0.071706,0.077634,0.193989,0.073791,0.05599,0.062201,0.032749,0.025841,0.070219,0.10472,0.350618,0.342982,0.428542,0.234429,0.616565,0.414932,0.532889,0.845115,0.124085,0.116148,0.066972,0.05304,0.318607,0.347541,0.478199,0.073609,0.29969,0.502423,0.572791,2.451823,0.014348,0,0,1,1,0,0
0.108221,-80.774224,0.392402,10.888936,0.029371,0.2631,0.346831,0.345281,5.10797,0.010834,0.108461,0.121589,0.378862,0.527863,0.120842,0.0758,0.241458,0.116093,0.098587,0.090607,0.08036,0.028195,0.090832,0.15105,0.31992,0.531768,1.066518,0.248148,1.879965,0.376699,0.435905,0.099851,0.296981,0.142991,0.008398,0.146787,0.392434,1.19669,0.415185,0.008943,0.072465,0.341621,0.521234,3.75075,0.014399,0,0,1,1,1,0
0.050096,-72.723537,0.320826,7.965135,0.029734,0.200243,0.35496,0.256068,2.125653,0.01453,0.090506,0.119319,0.328958,0.52298,0.120821,0.076935,0.291142,0.107878,0.08109,0.117868,0.045541,0.028421,0.070217,0.107876,0.341926,0.310785,0.586734,0.391913,0.649129,0.46185,0.547123,1.001798,0.293496,0.160544,0.211537,0.063245,0.450784,0.525686,0.505095,0.132495,0.138138,0.404328,0.601903,2.951091,0.011944,0,0,1,1,1,0
0.177467,-72.410747,0.244886,2.255514,0.083939,0.297993,0.362499,0.127103,3.772378,0.07706,0.106375,0.106469,0.207068,0.477964,0.128373,0.089385,0.246194,0.1119,0.114705,0.162369,0.172464,0.026469,0.078675,0.292092,0.27936,0.515233,0.667733,0.364254,1.011833,0.566418,0.919305,0.220604,0.375195,0.33267,0.123782,0.055763,0.499934,0.732674,0.561571,0,0.220604,0.48635,1.010538,6.643614,0.024809,1,0,0,0,0,1
0.144386,-75.532381,0.278241,4.584341,0.068161,0.300972,0.357752,0.292104,3.781293,0.048554,0.094844,0.109482,0.425174,0.337903,0.108707,0.091536,0.36562,0.103996,0.082696,0.123035,0.108936,0.031621,0.074347,0.213764,0.48941,0.571944,0.690241,0.249658,0.769183,0.490805,0.779752,1.143828,0.315752,0.259715,0.307725,0.062013,0.776198,0.397187,0.542884,0.443281,0.542302,0.445482,0.972236,4.537112,0.023514,0,0,1,0,0,0
0.096746,-84.288328,0.186965,5.70336,0.028436,0.153997,0.150291,0.228121,3.738662,0.019001,0.110914,0.08666,0.241932,0.365383,0.058662,0.077945,0.127279,0.092705,0.07993,0.070891,0.154616,0.026624,0.088999,0.135326,0.229335,0.34095,0.555971,0.245822,0.704898,0.39412,0.563122,1.19975,0.243952,0.106632,0.084419,0.146208,0.317135,1.409593,0.479267,0.515134,0.423925,0.423066,0.570465,5.140994,0.017879,0,0,1,1,1,0
0.276007,-77.047992,0.231706,4.105681,0.061783,0.252981,0.339075,0.172441,3.119159,0.065891,0.084682,0.103089,0.464087,0.399315,0.131281,0.096884,0.230495,0.17693,0.086722,0.125,0.312865,0.045132,0.078608,0.252562,0.338367,0.41881,0.668385,0.312389,0.818706,0.455355,0.830715,0.72834,0.384046,0.296737,0.13372,0.091857,0.60251,0.219947,0.62976,0.19583,0.389352,0.420936,1.181333,7.027483,0.037574,0,1,1,0,0,0
0.411587,-72.28475,0.096933,2.465583,0.096718,0.067617,0.107711,0.069655,2.132924,0.09018,0.040028,0.052998,0.120901,0.266469,0.049372,0.097933,0.124554,0.06273,0.050217,0.060299,0.321321,0.022539,0.044109,0.076213,0.209303,0.182479,0.449123,0.108125,0.711521,0.443457,0.704115,2.354439,0.217248,0.120928,0.967686,0.052091,0.254505,0.901723,0.520131,0.840347,1.102323,0.38248,1.014498,6.263426,0.020872,1,0,0,0,0,1
0.225337,-60.562622,0.218773,3.522214,0.085392,0.222859,0.210466,0.201734,1.766723,0.048085,0.087757,0.07559,0.308821,0.31254,0.096319,0.079046,0.287415,0.105643,0.088308,0.101876,0.134873,0.028204,0.067545,0.119555,0.272728,0.285784,0.470396,0.255729,0.619383,0.476708,0.608547,0.60036,0.154011,0.196941,0.082129,0.058951,0.484272,0.26932,0.50479,0.24453,0.354167,0.429183,0.791659,2.511825,0.029672,0,0,0,0,1,0
0.236249,-69.743761,0.173112,3.080256,0.09441,0.249996,0.281527,0.226067,2.665696,0.059315,0.050009,0.043739,0.284451,0.371322,0.077987,0.09369,0.257059,0.074367,0.073865,0.068528,0.181092,0.028776,0.056056,0.090508,0.221744,0.387298,0.675354,0.221745,0.854867,0.468595,0.628535,1.071412,0.139323,0.102474,0.072297,0.051231,0.459358,1.231063,0.470332,0.036566,0.238555,0.453236,0.724205,4.030022,0.069687,1,0,0,0,0,1
0.206185,-75.192376,0.293931,4.48941,0.080581,0.154547,0.265274,0.225234,3.789926,0.078625,0.093315,0.101994,0.203421,0.466067,0.096254,0.090765,0.384715,0.128527,0.119643,0.156439,0.224187,0.054558,0.077506,0.223318,0.311818,0.397468,0.584462,0.556136,0.730044,0.59064,0.809558,0.811103,0.268981,0.351584,0.176495,0.089495,0.581667,0.618657,0.625577,0.124188,0.664626,0.482738,1.136245,5.994878,0.037383,0,0,0,0,0,1
0.156644,-74.329536,0.615501,5.929392,0.088223,0.55094,0.831677,0.400219,5.025693,0.025013,0.200619,0.170744,0.39876,0.41617,0.155219,0.082247,0.61581,0.138896,0.133502,0.193166,0.055346,0.026633,0.156193,0.16703,0.705817,0.495272,0.614205,0.6403,1.037012,0.585408,0.586109,0.644027,0.162141,0.184045,0.039697,0.054404,0.468471,-0.131672,0.591217,0.167071,0.295711,0.573396,0.650403,3.156435,0.021784,1,1,1,0,0,0
0.117463,-97.510495,0.211982,8.310384,0.047676,0.421318,0.624574,0.307468,10.969816,0.015916,0.110074,0.085737,0.346603,0.553285,0.119945,0.074581,0.280985,0.134184,0.06533,0.092717,0.055107,0.026755,0.083473,0.17792,0.278905,0.492375,0.728622,0.790284,1.284737,0.412647,0.483889,0.681908,0.150968,0.135167,0.061409,0.115194,0.333077,1.489265,0.461113,0,0.225884,0.428396,0.496151,3.325592,0.026047,1,0,1,0,0,0
0.167156,-67.317107,0.22797,5.100871,0.075896,0.231329,0.307611,0.298024,2.797215,0.067916,0.097737,0.094896,0.360177,0.490175,0.105602,0.090672,0.271439,0.151332,0.101677,0.124835,0.179681,0.039348,0.081371,0.240131,0.378302,0.470084,0.504285,0.301137,0.695634,0.630562,0.953186,0.50348,0.327198,0.239373,0.067724,0.066673,0.653449,0.577227,0.677902,0,0.278798,0.5667,1.234465,5.630262,0.02786,0,0,1,0,1,1
0.143003,-79.021975,0.497091,6.278864,0.076382,0.735642,0.736857,0.397987,8.479161,0.024459,0.18019,0.158101,0.612432,0.601846,0.158778,0.084506,0.491809,0.152094,0.150541,0.09928,0.055851,0.026825,0.143568,0.115714,0.397553,0.403059,0.50755,0.42199,1.466266,0.607051,0.561762,1.05614,0.200849,0.148911,0.052313,0.053372,0.456653,0.185194,0.601247,0.186366,0.303492,0.56594,0.620472,4.165478,0.028857,0,1,1,0,0,0
0.165511,-71.043471,0.215446,4.681551,0.065836,0.25163,0.319252,0.222383,3.092137,0.040271,0.109857,0.090744,0.422989,0.370953,0.152228,0.089585,0.233472,0.180703,0.110902,0.125531,0.151145,0.020662,0.115461,0.189896,0.37913,0.454782,0.645828,0.235784,0.826016,0.56098,0.820951,0.857912,0.252984,0.291808,0.120341,0.054446,0.717799,0.330204,0.646143,0.371029,0.321914,0.501819,1.127575,5.925295,0.020037,0,1,1,0,0,0
0.393485,-77.419126,0.200763,2.891618,0.125297,0.168268,0.231435,0.150009,3.549451,0.123551,0.090053,0.090702,0.19289,0.481627,0.140578,0.103872,0.264102,0.128495,0.116294,0.143526,0.323191,0.062547,0.099359,0.194271,0.292395,0.376039,0.527973,0.30243,0.722846,0.697944,0.961089,1.043695,0.22757,0.261019,0.936644,0.086616,0.633865,1.39115,0.719547,0,0,0.581603,1.373682,9.205739,0.067148,0,0,0,0,0,1
0.263647,-69.122912,0.316327,4.01499,0.095814,0.34694,0.44676,0.191489,1.747477,0.083836,0.144735,0.117223,0.404473,0.344798,0.11504,0.100987,0.396324,0.163186,0.166675,0.124271,0.257248,0.031998,0.089629,0.231321,0.568053,0.632898,0.511349,0.405648,0.544913,0.797841,0.981348,1.256742,0.213183,0.184395,0.144292,0.054035,0.504862,0.512699,0.741921,0.024719,0.397492,0.556736,1.078899,5.664704,0.024486,0,0,0,0,0,1
0.307189,-66.021677,0.130105,2.907091,0.070826,0.16887,0.166736,0.177857,2.407654,0.064047,0.097185,0.082515,0.279147,0.359024,0.110073,0.089427,0.170526,0.136176,0.100991,0.134573,0.30868,0.039805,0.080753,0.221668,0.237926,0.394236,0.586734,0.292538,0.520637,0.583604,0.959493,1.058043,0.244085,0.232772,0.278203,0.072122,0.349551,0.23868,0.731904,0.286156,0.466891,0.502484,0.975135,5.102558,0.031655,0,0,0,0,0,1
0.287126,-79.346168,0.050848,7.000784,0.015754,0.048231,0.124359,0.040482,2.987226,0.014039,0.044027,0.032472,0.105411,0.211689,0.066021,0.090862,0.065573,0.060529,0.051892,0.059578,0.430221,0.028274,0.04816,0.055977,0.040192,0.055489,0.125179,0.048815,0.505554,0.310128,0.343973,1.405558,0.091653,0.084633,0.302846,0.025059,0.079273,0.697591,0.322271,0.660427,0.532731,0.298141,0.452744,7.632067,0.013925,1,0,0,0,0,0
0.164966,-71.707719,0.434462,5.401837,0.082219,0.686858,0.516217,0.520937,4.090437,0.028039,0.205086,0.222488,0.443783,0.488267,0.120913,0.074991,0.566709,0.177503,0.141301,0.152471,0.065307,0.025399,0.19148,0.164388,0.684764,0.571617,0.505828,0.465595,1.278695,0.503869,0.57528,0.559116,0.202428,0.243482,0.030605,0.05887,0.561414,-0.527253,0.502971,0.026499,0.222135,0.56918,0.631774,4.03606,0.027473,0,0,1,0,1,0
0.554933,-70.164326,0.218166,2.189237,0.126684,0.247291,0.230247,0.223947,2.911218,0.141849,0.093365,0.076689,0.319592,0.244802,0.078221,0.103935,0.16683,0.07994,0.075736,0.070846,0.357819,0.014882,0.097533,0.131548,0.368563,0.503401,0.786247,0.334398,0.832633,0.516911,0.641509,2.869996,0.299039,0.166598,0.918303,0.045036,0.673387,0.651685,0.564856,1.495118,1.335698,0.437907,0.789965,6.377111,0.029578,1,0,0,0,0,0
0.579014,-77.391031,0.200196,4.00295,0.042251,0.198227,0.241914,0.23847,5.133125,0.058974,0.116288,0.109978,0.412016,0.584694,0.124955,0.104078,0.272826,0.1891,0.128723,0.155961,0.409431,0.046919,0.164795,0.206801,0.312894,0.429465,1.291708,0.258588,1.013815,0.51667,0.831509,0.503774,0.370874,0.277187,0.069679,0.046453,0.636216,0.991743,0.682059,0,0.071225,0.528109,1.004875,8.552923,0.030285,0,0,1,0,0,0
0.229365,-99.090802,0.17539,5.416575,0.032578,0.335024,0.208101,0.175192,8.751678,0.027072,0.111172,0.073157,0.217707,0.652084,0.105565,0.07672,0.233092,0.095718,0.097475,0.107265,0.287364,0.036237,0.062122,0.155459,0.458335,0.668803,0.676644,0.377261,2.051257,0.388105,0.554216,0.26895,0.379262,0.206401,0.020726,0.159344,0.545612,1.006122,0.415595,0.017572,0.082216,0.339011,0.659243,5.131172,0.03278,0,0,1,1,0,0
0.124592,-66.6025,0.331501,5.021809,0.055128,0.36568,0.348544,0.237694,3.276353,0.050347,0.120761,0.181428,0.30358,0.314267,0.139666,0.094374,0.337456,0.120788,0.124037,0.157901,0.143736,0.028488,0.116747,0.182108,0.382948,0.546042,0.789516,0.400547,0.889856,0.577344,0.798172,1.141973,0.266586,0.174153,0.250753,0.056445,0.488126,1.042366,0.627515,0.496006,0.470432,0.505193,0.871754,5.183566,0.018674,0,0,1,0,1,0
0.089625,-77.406966,0.503354,7.626969,0.047946,0.607137,0.445694,0.446285,4.335371,0.025645,0.262973,0.277836,0.332376,0.404836,0.215973,0.082202,0.572006,0.133809,0.239261,0.21562,0.060084,0.025989,0.265402,0.203196,0.398966,0.577275,0.504437,0.481942,1.642591,0.61876,0.650368,0.661704,0.140671,0.149951,0.103862,0.0632,0.564303,0.100436,0.486839,0.033941,0.341551,0.610754,0.635171,4.720481,0.021284,0,0,1,1,0,0
0.23133,-69.769836,0.194345,2.457773,0.056806,0.149887,0.229969,0.133337,1.873779,0.051474,0.071913,0.095809,0.160421,0.498685,0.099862,0.09402,0.141584,0.115869,0.075045,0.109718,0.266985,0.032359,0.060521,0.142201,0.211916,0.349679,0.483691,0.184934,0.755857,0.522193,0.836908,0.885866,0.233287,0.14928,0.17922,0.074509,0.391117,0.43689,0.628544,0.268844,0.49603,0.466453,0.962082,5.383248,0.027796,0,0,0,0,0,1
0.368077,-76.700621,0.165942,2.448765,0.076633,0.151143,0.167165,0.20339,3.859397,0.071899,0.080537,0.089396,0.33552,0.382659,0.070786,0.094873,0.317108,0.128105,0.117123,0.106921,0.326955,0.021607,0.124968,0.215213,0.175122,0.416027,1.152102,0.193271,0.360945,0.597433,0.833873,1.726749,0.360081,0.140382,0.902539,0.090332,0.269924,0.524391,0.512957,0.794323,0.907095,0.499443,0.856774,7.150909,0.020795,0,1,0,0,0,1
0.235833,-75.190633,0.321884,6.606154,0.08629,0.227312,0.768318,0.270983,4.955289,0.034481,0.072466,0.068853,0.371273,0.769,0.13825,0.077016,0.619133,0.082025,0.113974,0.070208,0.120021,0.031921,0.05609,0.140889,0.712852,0.934044,1.148107,0.309344,2.078427,0.421154,0.480392,1.331577,0.234995,0.102084,0.264648,0.114928,0.784929,0.472609,0.434967,0.333092,0.477038,0.370516,0.478503,2.790651,0.040432,0,0,0,0,1,0
0.698277,-73.425628,0.074044,1.493242,0.168687,0.099763,0.100513,0.074705,1.945159,0.159724,0.055324,0.053138,0.082045,0.221908,0.058136,0.093261,0.077564,0.049763,0.042171,0.064642,0.291835,0.010917,0.051551,0.06782,0.139869,0.149156,0.275933,0.117577,0.30615,0.435203,0.542841,1.507699,0.194496,0.071575,0.579124,0.030447,0.124533,1.20121,0.461103,0.670814,0.66514,0.479423,0.661735,4.840004,0.019341,1,0,0,0,0,1
0.328247,-74.488069,0.33294,3.611494,0.04431,0.184107,0.384568,0.244056,4.241698,0.045083,0.097796,0.130348,0.455609,0.333973,0.10197,0.089572,0.211095,0.174752,0.087717,0.118676,0.347362,0.026864,0.088035,0.232147,0.379491,0.524006,0.654923,0.312854,0.731199,0.436312,0.728157,1.309615,0.22979,0.29068,0.200492,0.091097,0.856593,0.547973,0.575661,0.30889,0.484372,0.425604,0.882728,5.480823,0.021746,0,0,1,0,1,0
0.138174,-75.647394,0.159736,5.193538,0.054193,0.231597,0.253278,0.169806,3.480443,0.038358,0.088216,0.089065,0.221438,0.29061,0.116422,0.092916,0.215937,0.089937,0.087762,0.14195,0.165032,0.027703,0.094868,0.226469,0.366702,0.402926,0.940138,0.275508,0.581082,0.50758,0.89559,1.426767,0.261964,0.246256,0.290335,0.088124,0.462418,0.583133,0.548888,0.860527,0.544442,0.457126,0.922969,5.174867,0.015983,0,1,1,0,0,0
0.17252,-60.418849,0.197081,3.522476,0.065251,0.252478,0.287694,0.185015,1.433715,0.031354,0.060796,0.060169,0.214402,0.302048,0.065163,0.078082,0.290267,0.072952,0.081554,0.080031,0.094979,0.022942,0.058631,0.106137,0.264632,0.249062,0.543481,0.248744,0.622373,0.464856,0.517174,0.948444,0.205318,0.17151,0.114344,0.048284,0.342558,0.625787,0.455051,0.267371,0.248287,0.402491,0.636045,2.341556,0.022269,1,0,0,0,0,1
0.175175,-66.047116,0.166634,5.295966,0.068296,0.314927,0.165061,0.22251,2.455381,0.051958,0.100702,0.120886,0.346435,0.328418,0.092085,0.0934,0.321485,0.122883,0.110522,0.104046,0.203283,0.023464,0.086112,0.165197,0.243642,0.268522,0.34671,0.203719,0.525773,0.587026,0.794022,0.831004,0.198145,0.247924,0.389991,0.054796,0.385781,-0.099046,0.729291,0,0.073621,0.53507,1.115992,5.262989,0.020793,0,0,0,0,0,1
0.071174,-83.020945,0.287245,8.019265,0.039252,0.321277,0.274548,0.225532,10.078571,0.034608,0.107135,0.101102,0.223077,0.57345,0.161948,0.082229,0.393001,0.13249,0.116181,0.182812,0.082662,0.037842,0.07127,0.18925,0.475365,0.543447,1.734866,0.454457,1.01752,0.469107,0.657452,0.819872,0.34919,0.316822,0.086763,0.079361,0.599979,0.64553,0.522369,0.097715,0.318303,0.382976,0.866803,4.623689,0.020457,0,0,1,1,1,0
0.414242,-75.378674,0.143565,1.606148,0.115189,0.172297,0.173915,0.147299,4.21032,0.112585,0.057972,0.046068,0.169742,0.51975,0.067745,0.094059,0.157385,0.075374,0.061418,0.061377,0.320013,0.046598,0.052862,0.082766,0.203077,0.240936,0.286731,0.162612,1.581974,0.424817,0.596136,3.328744,0.42844,0.146548,1.513175,0.041073,0.680235,1.05149,0.485653,1.750715,1.57803,0.397478,0.815743,5.190688,0.050823,1,0,0,0,0,1
0.118093,-72.73539,0.161142,3.794645,0.038503,0.171857,0.197656,0.17642,2.281013,0.037813,0.091806,0.090821,0.20974,0.2206,0.085431,0.095043,0.179063,0.09071,0.071144,0.124362,0.176348,0.023942,0.121756,0.152543,0.291314,0.272111,0.511488,0.340332,0.547133,0.510679,0.766,0.214782,0.250757,0.187303,0.104968,0.072356,0.51689,0.53435,0.546925,0.011003,0.189689,0.523304,0.992972,6.218719,0.01846,0,0,0,0,0,1
0.277762,-62.827197,0.161331,4.299022,0.109854,0.196715,0.187992,0.133751,1.517341,0.106567,0.111931,0.08544,0.204165,0.296543,0.103884,0.093164,0.174073,0.087963,0.091936,0.127953,0.27927,0.034469,0.072196,0.149261,0.240369,0.434911,0.311494,0.209515,0.640005,0.577347,0.840481,2.456622,0.170878,0.193936,1.041326,0.038603,0.567015,0.734857,0.634785,1.37496,1.081662,0.507497,1.102708,4.800283,0.029775,1,1,0,0,0,0
0.108212,-75.834076,0.475627,5.751326,0.048399,0.429158,0.391929,0.424407,3.508426,0.02959,0.119001,0.14117,0.451765,0.444695,0.125113,0.088223,0.372139,0.180893,0.115849,0.169427,0.114445,0.027149,0.137451,0.253868,0.380151,0.589874,0.539875,0.397526,0.918427,0.546883,0.820212,0.290531,0.304322,0.246958,0.08407,0.079866,0.631634,0.75136,0.67076,0.085611,0.148901,0.521477,0.943717,4.940302,0.016326,0,0,1,0,0,0
